State,CYQ,Year,Quarter,Benefit,Benefit in a year,Benefit Rank,Average Weekly Benefit,High Benefit Date
MN,2011.4,2011,4,191825.35,933687.548,1657,487854.009,2009.1
MN,2012.1,2012,1,319065.546,914247.21,923,487854.009,2009.1
MN,2012.2,2012,2,191871.49,882734.759,1656,487854.009,2009.1
MN,2012.3,2012,3,156596.265,859358.651,2040,487854.009,2009.1
MN,2012.4,2012,4,186389.201,853922.502,1712,487854.009,2009.1
MN,2013.1,2013,1,318225.962,853082.918,928,487854.009,2009.1
MN,2013.2,2013,2,212646.697,873858.125,1497,487854.009,2009.1
MN,2013.3,2013,3,149312.763,866574.623,2130,487854.009,2009.1
MN,2013.4,2013,4,188758.476,868943.898,1691,487854.009,2009.1
MN,2014.1,2014,1,302725.848,853443.784,985,487854.009,2009.1
MN,2014.2,2014,2,198205.108,839002.195,1605,487854.009,2009.1
MN,2014.3,2014,3,138620.548,828309.98,2263,487854.009,2009.1
MN,2014.4,2014,4,172116.571,811668.075,1857,487854.009,2009.1
MN,2015.1,2015,1,291515.598,800457.825,1031,487854.009,2009.1
MN,2015.2,2015,2,162365.241,764617.958,1966,487854.009,2009.1
MN,2015.3,2015,3,132060.923,758058.333,2354,487854.009,2009.1
MN,2015.4,2015,4,183237.639,769179.401,1748,487854.009,2009.1
MN,2016.1,2016,1,333792.628,811456.431,860,487854.009,2009.1
MN,2016.2,2016,2,180549.288,829640.478,1778,487854.009,2009.1
MN,2016.3,2016,3,133999.177,831578.732,2327,487854.009,2009.1
MN,2016.4,2016,4,179229.198,827570.291,1793,487854.009,2009.1
MN,2017.1,2017,1,330016.84,823794.503,882,487854.009,2009.1
MN,2017.2,2017,2,172473.942,815719.157,1853,487854.009,2009.1
MN,2017.3,2017,3,126168.266,807888.246,2433,487854.009,2009.1
MN,2017.4,2017,4,168553.96,797213.008,1905,487854.009,2009.1
MN,2018.1,2018,1,322916.22,790112.388,905,487854.009,2009.1
MO,1971.1,1971,1,28645.291,28645.291,6452,298236.456,2009.2
MO,1971.2,1971,2,20950.767,49596.058,7234,298236.456,2009.2
MO,1971.3,1971,3,17216.897,66812.955,7691,298236.456,2009.2
MO,1971.4,1971,4,17313.78,84126.735,7677,298236.456,2009.2
MO,1972.1,1972,1,24878.65,80360.094,6832,298236.456,2009.2
MO,1972.2,1972,2,16338.066,75747.393,7811,298236.456,2009.2
MO,1972.3,1972,3,15256.944,73787.44,7946,298236.456,2009.2
MO,1972.4,1972,4,15746.229,72219.889,7881,298236.456,2009.2
MO,1973.1,1973,1,24205.083,71546.322,6892,298236.456,2009.2
MO,1973.2,1973,2,17076.996,72285.252,7713,298236.456,2009.2
MO,1973.3,1973,3,13288.804,70317.112,8211,298236.456,2009.2
MO,1973.4,1973,4,14353.595,68924.478,8070,298236.456,2009.2
MO,1974.1,1974,1,31429.284,76148.679,6191,298236.456,2009.2
MO,1974.2,1974,2,22116.058,81187.741,7123,298236.456,2009.2
MO,1974.3,1974,3,18099.84,85998.777,7594,298236.456,2009.2
MO,1974.4,1974,4,26268.656,97913.838,6690,298236.456,2009.2
MO,1975.1,1975,1,65361.528,131846.082,3853,298236.456,2009.2
MO,1975.2,1975,2,67621.04,177351.064,3769,298236.456,2009.2
MO,1975.3,1975,3,50636.621,209887.845,4623,298236.456,2009.2
MO,1975.4,1975,4,43821.082,227440.271,5093,298236.456,2009.2
MO,1976.1,1976,1,54412.047,216490.79,4397,298236.456,2009.2
MO,1976.2,1976,2,34884.31,183754.06,5871,298236.456,2009.2
MO,1976.3,1976,3,33423.383,166540.822,5999,298236.456,2009.2
MO,1976.4,1976,4,33713.681,156433.421,5967,298236.456,2009.2
MO,1977.1,1977,1,51485.629,153507.003,4562,298236.456,2009.2
MO,1977.2,1977,2,31732.035,150354.728,6159,298236.456,2009.2
MO,1977.3,1977,3,26647.859,143579.204,6656,298236.456,2009.2
MO,1977.4,1977,4,26776.56,136642.083,6644,298236.456,2009.2
MO,1978.1,1978,1,48200.93,133357.384,4770,298236.456,2009.2
MO,1978.2,1978,2,28471.04,130096.389,6472,298236.456,2009.2
MO,1978.3,1978,3,27508.848,130957.378,6574,298236.456,2009.2
MO,1978.4,1978,4,25245.406,129426.224,6804,298236.456,2009.2
MO,1979.1,1979,1,49244.83,130470.124,4698,298236.456,2009.2
MO,1979.2,1979,2,29414.464,131413.548,6356,298236.456,2009.2
MO,1979.3,1979,3,33969.577,137874.277,5947,298236.456,2009.2
MO,1979.4,1979,4,38655.904,151284.775,5571,298236.456,2009.2
MO,1980.1,1980,1,69220.72,171260.665,3705,298236.456,2009.2
MO,1980.2,1980,2,70016.024,211862.225,3684,298236.456,2009.2
MO,1980.3,1980,3,73599.806,251492.454,3551,298236.456,2009.2
MO,1980.4,1980,4,64817.958,277654.508,3882,298236.456,2009.2
MO,1981.1,1981,1,75355.408,283789.196,3492,298236.456,2009.2
MO,1981.2,1981,2,58324.322,272097.494,4164,298236.456,2009.2
MO,1981.3,1981,3,57276.642,255774.33,4223,298236.456,2009.2
MO,1981.4,1981,4,60395.424,251351.796,4072,298236.456,2009.2
MO,1982.1,1982,1,86602.72,262599.108,3123,298236.456,2009.2
MO,1982.2,1982,2,66626.838,270901.624,3803,298236.456,2009.2
MO,1982.3,1982,3,68504.646,282129.628,3732,298236.456,2009.2
MO,1982.4,1982,4,70418.776,292152.98,3666,298236.456,2009.2
MO,1983.1,1983,1,87234.406,292784.666,3109,298236.456,2009.2
MO,1983.2,1983,2,61631.966,287789.794,4022,298236.456,2009.2
MO,1983.3,1983,3,45089.816,264374.964,4994,298236.456,2009.2
MO,1983.4,1983,4,39949.412,233905.6,5452,298236.456,2009.2
MO,1984.1,1984,1,56691.08,203362.274,4260,298236.456,2009.2
MO,1984.2,1984,2,36708.563,178438.871,5732,298236.456,2009.2
MO,1984.3,1984,3,33118.596,166467.651,6033,298236.456,2009.2
MO,1984.4,1984,4,36819.24,163337.479,5718,298236.456,2009.2
MO,1985.1,1985,1,63000.337,169646.736,3950,298236.456,2009.2
MO,1985.2,1985,2,45561.848,178500.021,4959,298236.456,2009.2
MO,1985.3,1985,3,41712.934,187094.359,5280,298236.456,2009.2
MO,1985.4,1985,4,46600.17,196875.289,4890,298236.456,2009.2
MO,1986.1,1986,1,68761.425,202636.377,3717,298236.456,2009.2
MO,1986.2,1986,2,50832.004,207906.533,4612,298236.456,2009.2
MO,1986.3,1986,3,50761.102,216954.701,4618,298236.456,2009.2
MO,1986.4,1986,4,53485.097,223839.628,4456,298236.456,2009.2
MO,1987.1,1987,1,72054.735,227132.938,3604,298236.456,2009.2
MO,1987.2,1987,2,54683.793,230984.727,4379,298236.456,2009.2
MO,1987.3,1987,3,49877.352,230100.977,4666,298236.456,2009.2
MO,1987.4,1987,4,48444.214,225060.094,4746,298236.456,2009.2
MO,1988.1,1988,1,75752.3,228757.659,3473,298236.456,2009.2
MO,1988.2,1988,2,51070.305,225144.171,4591,298236.456,2009.2
MO,1988.3,1988,3,48406.381,223673.2,4750,298236.456,2009.2
MO,1988.4,1988,4,47584.43,222813.416,4819,298236.456,2009.2
MO,1989.1,1989,1,78208.693,225269.809,3386,298236.456,2009.2
MO,1989.2,1989,2,55905.402,230104.906,4298,298236.456,2009.2
MO,1989.3,1989,3,53499.262,235197.787,4455,298236.456,2009.2
MO,1989.4,1989,4,56618.365,244231.722,4263,298236.456,2009.2
MO,1990.1,1990,1,89230.328,255253.357,3065,298236.456,2009.2
MO,1990.2,1990,2,64053.779,263401.734,3912,298236.456,2009.2
MO,1990.3,1990,3,64815.08,274717.552,3883,298236.456,2009.2
MO,1990.4,1990,4,76418.547,294517.734,3442,298236.456,2009.2
MO,1991.1,1991,1,131560.61,336848.016,2362,298236.456,2009.2
MO,1991.2,1991,2,100155.976,372950.213,2820,298236.456,2009.2
MO,1991.3,1991,3,84731.4,392866.533,3180,298236.456,2009.2
MO,1991.4,1991,4,87806.053,404254.039,3098,298236.456,2009.2
MO,1992.1,1992,1,124922.406,397615.835,2447,298236.456,2009.2
MO,1992.2,1992,2,90707.036,388166.895,3030,298236.456,2009.2
MO,1992.3,1992,3,85852.144,389287.639,3149,298236.456,2009.2
MO,1992.4,1992,4,78721.87,380203.456,3365,298236.456,2009.2
MO,1993.1,1993,1,102742.674,358023.724,2773,298236.456,2009.2
MO,1993.2,1993,2,76213.972,343530.66,3452,298236.456,2009.2
MO,1993.3,1993,3,75635.059,333313.575,3480,298236.456,2009.2
MO,1993.4,1993,4,65507.357,320099.062,3847,298236.456,2009.2
MO,1994.1,1994,1,99253.835,316610.223,2838,298236.456,2009.2
MO,1994.2,1994,2,72153.308,312549.559,3601,298236.456,2009.2
MO,1994.3,1994,3,68525.703,305440.203,3729,298236.456,2009.2
MO,1994.4,1994,4,59735.922,299668.768,4106,298236.456,2009.2
MO,1995.1,1995,1,87251.732,287666.665,3108,298236.456,2009.2
MO,1995.2,1995,2,60471.227,275984.584,4067,298236.456,2009.2
MO,1995.3,1995,3,64040.581,271499.462,3913,298236.456,2009.2
MO,1995.4,1995,4,61711.556,273475.096,4019,298236.456,2009.2
MO,1996.1,1996,1,97754.542,283977.906,2870,298236.456,2009.2
MO,1996.2,1996,2,63811.629,287318.308,3925,298236.456,2009.2
MO,1996.3,1996,3,63006.673,286284.4,3949,298236.456,2009.2
MO,1996.4,1996,4,61826.469,286399.313,4011,298236.456,2009.2
MO,1997.1,1997,1,85928.45,274573.221,3146,298236.456,2009.2
MO,1997.2,1997,2,59522.062,270283.654,4115,298236.456,2009.2
MO,1997.3,1997,3,62975.991,270252.972,3955,298236.456,2009.2
MO,1997.4,1997,4,54879.268,263305.771,4362,298236.456,2009.2
MO,1998.1,1998,1,86893.61,264270.931,3115,298236.456,2009.2
MO,1998.2,1998,2,61939.969,266688.838,4006,298236.456,2009.2
MO,1998.3,1998,3,67091.286,270804.133,3786,298236.456,2009.2
MO,1998.4,1998,4,61887.43,277812.295,4008,298236.456,2009.2
MO,1999.1,1999,1,92477.929,283396.614,2985,298236.456,2009.2
MO,1999.2,1999,2,63471.987,284928.632,3934,298236.456,2009.2
MO,1999.3,1999,3,70251.02,288088.366,3673,298236.456,2009.2
MO,1999.4,1999,4,65034.763,291235.699,3874,298236.456,2009.2
MO,2000.1,2000,1,97792.317,296550.087,2868,298236.456,2009.2
MO,2000.2,2000,2,70706.969,303785.069,3650,298236.456,2009.2
MO,2000.3,2000,3,80027.526,313561.575,3317,298236.456,2009.2
MO,2000.4,2000,4,77176.722,325703.534,3421,298236.456,2009.2
MO,2001.1,2001,1,133767.788,361679.005,2331,298236.456,2009.2
MO,2001.2,2001,2,103208.807,394180.843,2763,298236.456,2009.2
MO,2001.3,2001,3,117007.202,431160.519,2559,298236.456,2009.2
MO,2001.4,2001,4,122298.999,476282.796,2490,298236.456,2009.2
MO,2002.1,2002,1,174056.639,516571.647,1837,298236.456,2009.2
MO,2002.2,2002,2,137593.01,550955.85,2274,298236.456,2009.2
MO,2002.3,2002,3,130082.94,564031.588,2388,298236.456,2009.2
MO,2002.4,2002,4,137549.732,579282.321,2276,298236.456,2009.2
MO,2003.1,2003,1,173304.262,578529.944,1849,298236.456,2009.2
MO,2003.2,2003,2,145110.994,586047.928,2190,298236.456,2009.2
MO,2003.3,2003,3,148270.653,604235.641,2148,298236.456,2009.2
MO,2003.4,2003,4,136682.614,603368.523,2295,298236.456,2009.2
MO,2004.1,2004,1,170790.004,600854.265,1879,298236.456,2009.2
MO,2004.2,2004,2,117768.281,573511.552,2551,298236.456,2009.2
MO,2004.3,2004,3,115607.749,540848.648,2578,298236.456,2009.2
MO,2004.4,2004,4,111010.103,515176.137,2654,298236.456,2009.2
MO,2005.1,2005,1,142570.268,486956.401,2221,298236.456,2009.2
MO,2005.2,2005,2,99164.946,468353.066,2839,298236.456,2009.2
MO,2005.3,2005,3,95590.382,448335.699,2916,298236.456,2009.2
MO,2005.4,2005,4,85565.705,422891.301,3157,298236.456,2009.2
MO,2006.1,2006,1,116220.866,396541.899,2570,298236.456,2009.2
MO,2006.2,2006,2,90666.456,388043.409,3032,298236.456,2009.2
MO,2006.3,2006,3,93986.799,386439.826,2952,298236.456,2009.2
MO,2006.4,2006,4,93773.609,394647.73,2956,298236.456,2009.2
MO,2007.1,2007,1,133774.17,412201.034,2330,298236.456,2009.2
MO,2007.2,2007,2,98563.722,420098.3,2854,298236.456,2009.2
MO,2007.3,2007,3,100491.786,426603.287,2813,298236.456,2009.2
MO,2007.4,2007,4,95425.723,428255.401,2924,298236.456,2009.2
MO,2008.1,2008,1,151239.866,445721.097,2103,298236.456,2009.2
MO,2008.2,2008,2,123221.415,470378.79,2472,298236.456,2009.2
MO,2008.3,2008,3,136023.482,505910.486,2304,298236.456,2009.2
MO,2008.4,2008,4,170086.159,580570.922,1887,298236.456,2009.2
MO,2009.1,2009,1,297733.059,727064.115,999,298236.456,2009.2
MO,2009.2,2009,2,298236.456,902079.156,996,298236.456,2009.2
MO,2009.3,2009,3,263471.623,1029527.297,1189,298236.456,2009.2
MO,2009.4,2009,4,242098.723,1101539.861,1313,298236.456,2009.2
MO,2010.1,2010,1,279546.857,1083353.659,1102,298236.456,2009.2
MO,2010.2,2010,2,202891.618,988008.821,1570,298236.456,2009.2
MO,2010.3,2010,3,177795.795,902332.993,1812,298236.456,2009.2
MO,2010.4,2010,4,168082.428,828316.698,1911,298236.456,2009.2
MO,2011.1,2011,1,210499.235,759269.076,1519,298236.456,2009.2
MO,2011.2,2011,2,154267.214,710644.672,2063,298236.456,2009.2
MO,2011.3,2011,3,145123.781,677972.658,2189,298236.456,2009.2
MO,2011.4,2011,4,132585.264,642475.494,2350,298236.456,2009.2
MO,2012.1,2012,1,160785.749,592762.008,1987,298236.456,2009.2
MO,2012.2,2012,2,120268.673,558763.467,2517,298236.456,2009.2
MO,2012.3,2012,3,120304.197,533943.883,2516,298236.456,2009.2
MO,2012.4,2012,4,113188.523,514547.142,2617,298236.456,2009.2
MO,2013.1,2013,1,150441.483,504202.876,2115,298236.456,2009.2
MO,2013.2,2013,2,109121.005,493055.208,2675,298236.456,2009.2
MO,2013.3,2013,3,102593.719,475344.73,2775,298236.456,2009.2
MO,2013.4,2013,4,107177.245,469333.452,2695,298236.456,2009.2
MO,2014.1,2014,1,131233.203,450125.172,2365,298236.456,2009.2
MO,2014.2,2014,2,91051.452,432055.619,3018,298236.456,2009.2
MO,2014.3,2014,3,87671.34,417133.24,3100,298236.456,2009.2
MO,2014.4,2014,4,79340.705,389296.7,3341,298236.456,2009.2
MO,2015.1,2015,1,112570.321,370633.818,2628,298236.456,2009.2
MO,2015.2,2015,2,74199.315,353781.681,3537,298236.456,2009.2
MO,2015.3,2015,3,72234.968,338345.309,3599,298236.456,2009.2
MO,2015.4,2015,4,65413.677,324418.281,3850,298236.456,2009.2
MO,2016.1,2016,1,93038.938,304886.898,2972,298236.456,2009.2
MO,2016.2,2016,2,54953.202,285640.785,4352,298236.456,2009.2
MO,2016.3,2016,3,71222.253,284628.07,3639,298236.456,2009.2
MO,2016.4,2016,4,60599.017,279813.41,4058,298236.456,2009.2
MO,2017.1,2017,1,90728.174,277502.646,3026,298236.456,2009.2
MO,2017.2,2017,2,67106.322,289655.766,3784,298236.456,2009.2
MO,2017.3,2017,3,65093.704,283527.217,3872,298236.456,2009.2
MO,2017.4,2017,4,60836.714,283764.914,4049,298236.456,2009.2
MO,2018.1,2018,1,90097.108,283133.848,3043,298236.456,2009.2
MS,1971.1,1971,1,5083.68,5083.68,9323,99628.414,2005.4
MS,1971.2,1971,2,3541.67,8625.35,9591,99628.414,2005.4
MS,1971.3,1971,3,2531.383,11156.733,9724,99628.414,2005.4
MS,1971.4,1971,4,2125.669,13282.402,9776,99628.414,2005.4
MS,1972.1,1972,1,3621.079,11819.801,9579,99628.414,2005.4
MS,1972.2,1972,2,2683.281,10961.412,9698,99628.414,2005.4
MS,1972.3,1972,3,1927.039,10357.068,9803,99628.414,2005.4
MS,1972.4,1972,4,1738.307,9969.706,9832,99628.414,2005.4
MS,1973.1,1973,1,3602.048,9950.675,9582,99628.414,2005.4
MS,1973.2,1973,2,3057.222,10324.616,9643,99628.414,2005.4
MS,1973.3,1973,3,2418.488,10816.065,9743,99628.414,2005.4
MS,1973.4,1973,4,1964.24,11041.998,9801,99628.414,2005.4
MS,1974.1,1974,1,4387.198,11827.148,9447,99628.414,2005.4
MS,1974.2,1974,2,3402.528,12172.454,9603,99628.414,2005.4
MS,1974.3,1974,3,3646.841,13400.807,9573,99628.414,2005.4
MS,1974.4,1974,4,5938.223,17374.79,9193,99628.414,2005.4
MS,1975.1,1975,1,18591.74,31579.332,7527,99628.414,2005.4
MS,1975.2,1975,2,18578.299,46755.103,7530,99628.414,2005.4
MS,1975.3,1975,3,13523.262,56631.524,8183,99628.414,2005.4
MS,1975.4,1975,4,7075.136,57768.437,9018,99628.414,2005.4
MS,1976.1,1976,1,9954.511,49131.208,8618,99628.414,2005.4
MS,1976.2,1976,2,7267.276,37820.185,8997,99628.414,2005.4
MS,1976.3,1976,3,8135.711,32432.634,8879,99628.414,2005.4
MS,1976.4,1976,4,8027.692,33385.19,8895,99628.414,2005.4
MS,1977.1,1977,1,13034.06,36464.739,8235,99628.414,2005.4
MS,1977.2,1977,2,8509.295,37706.758,8823,99628.414,2005.4
MS,1977.3,1977,3,7693.219,37264.266,8941,99628.414,2005.4
MS,1977.4,1977,4,7236.491,36473.065,9002,99628.414,2005.4
MS,1978.1,1978,1,11523.561,34962.566,8412,99628.414,2005.4
MS,1978.2,1978,2,9822.501,36275.772,8632,99628.414,2005.4
MS,1978.3,1978,3,10080.409,38662.962,8599,99628.414,2005.4
MS,1978.4,1978,4,7920.312,39346.783,8908,99628.414,2005.4
MS,1979.1,1979,1,14771.28,42594.502,8004,99628.414,2005.4
MS,1979.2,1979,2,11005.655,43777.656,8479,99628.414,2005.4
MS,1979.3,1979,3,11608.162,45305.409,8400,99628.414,2005.4
MS,1979.4,1979,4,11408.779,48793.876,8428,99628.414,2005.4
MS,1980.1,1980,1,20371.772,54394.368,7309,99628.414,2005.4
MS,1980.2,1980,2,22376.319,65765.032,7090,99628.414,2005.4
MS,1980.3,1980,3,26890.637,81047.507,6626,99628.414,2005.4
MS,1980.4,1980,4,20758.954,90397.682,7256,99628.414,2005.4
MS,1981.1,1981,1,24582.814,94608.724,6866,99628.414,2005.4
MS,1981.2,1981,2,19867.729,92100.134,7368,99628.414,2005.4
MS,1981.3,1981,3,20646.095,85855.592,7271,99628.414,2005.4
MS,1981.4,1981,4,22266.873,87363.511,7106,99628.414,2005.4
MS,1982.1,1982,1,36878.711,99659.408,5713,99628.414,2005.4
MS,1982.2,1982,2,32320.263,112111.942,6103,99628.414,2005.4
MS,1982.3,1982,3,34923.105,126388.952,5868,99628.414,2005.4
MS,1982.4,1982,4,37425.981,141548.06,5661,99628.414,2005.4
MS,1983.1,1983,1,47039.241,151708.59,4854,99628.414,2005.4
MS,1983.2,1983,2,35696.841,155085.168,5813,99628.414,2005.4
MS,1983.3,1983,3,29117.828,149279.891,6394,99628.414,2005.4
MS,1983.4,1983,4,22479.064,134332.974,7082,99628.414,2005.4
MS,1984.1,1984,1,27789.567,115083.3,6546,99628.414,2005.4
MS,1984.2,1984,2,22379.029,101765.488,7089,99628.414,2005.4
MS,1984.3,1984,3,23787.423,96435.083,6947,99628.414,2005.4
MS,1984.4,1984,4,23019.961,96975.98,7025,99628.414,2005.4
MS,1985.1,1985,1,32054.022,101240.435,6131,99628.414,2005.4
MS,1985.2,1985,2,25292.603,104154.009,6792,99628.414,2005.4
MS,1985.3,1985,3,24454.12,104820.706,6872,99628.414,2005.4
MS,1985.4,1985,4,20942.335,102743.08,7235,99628.414,2005.4
MS,1986.1,1986,1,27804.665,98493.723,6542,99628.414,2005.4
MS,1986.2,1986,2,27415.83,100616.95,6585,99628.414,2005.4
MS,1986.3,1986,3,28933.271,105096.101,6415,99628.414,2005.4
MS,1986.4,1986,4,28309.977,112463.743,6495,99628.414,2005.4
MS,1987.1,1987,1,33322.755,117981.833,6010,99628.414,2005.4
MS,1987.2,1987,2,25037.565,115603.568,6820,99628.414,2005.4
MS,1987.3,1987,3,23604.805,110275.102,6969,99628.414,2005.4
MS,1987.4,1987,4,18460.884,100426.009,7540,99628.414,2005.4
MS,1988.1,1988,1,25367.86,92471.114,6779,99628.414,2005.4
MS,1988.2,1988,2,19935.787,87369.336,7364,99628.414,2005.4
MS,1988.3,1988,3,20936.443,84700.974,7236,99628.414,2005.4
MS,1988.4,1988,4,19996.61,86236.7,7353,99628.414,2005.4
MS,1989.1,1989,1,27507.535,88376.375,6575,99628.414,2005.4
MS,1989.2,1989,2,21821.814,90262.402,7154,99628.414,2005.4
MS,1989.3,1989,3,22702.17,92028.129,7062,99628.414,2005.4
MS,1989.4,1989,4,21443.141,93474.66,7187,99628.414,2005.4
MS,1990.1,1990,1,31121.437,97088.562,6214,99628.414,2005.4
MS,1990.2,1990,2,23295.26,98562.008,7005,99628.414,2005.4
MS,1990.3,1990,3,24238.93,100098.768,6890,99628.414,2005.4
MS,1990.4,1990,4,23929.859,102585.486,6928,99628.414,2005.4
MS,1991.1,1991,1,39449.506,110913.555,5504,99628.414,2005.4
MS,1991.2,1991,2,32642.709,120261.004,6073,99628.414,2005.4
MS,1991.3,1991,3,28784.029,124806.103,6436,99628.414,2005.4
MS,1991.4,1991,4,25867.305,126743.549,6725,99628.414,2005.4
MS,1992.1,1992,1,39064.528,126358.571,5538,99628.414,2005.4
MS,1992.2,1992,2,31910.976,125626.838,6144,99628.414,2005.4
MS,1992.3,1992,3,32524.519,129367.328,6083,99628.414,2005.4
MS,1992.4,1992,4,25045.036,128545.059,6819,99628.414,2005.4
MS,1993.1,1993,1,30811.45,120291.981,6242,99628.414,2005.4
MS,1993.2,1993,2,24036.512,112417.517,6915,99628.414,2005.4
MS,1993.3,1993,3,23355.484,103248.482,7001,99628.414,2005.4
MS,1993.4,1993,4,20299.129,98502.575,7321,99628.414,2005.4
MS,1994.1,1994,1,29101.283,96792.408,6399,99628.414,2005.4
MS,1994.2,1994,2,22508.907,95264.803,7080,99628.414,2005.4
MS,1994.3,1994,3,23358.313,95267.632,7000,99628.414,2005.4
MS,1994.4,1994,4,19436.995,94405.498,7419,99628.414,2005.4
MS,1995.1,1995,1,28994.365,94298.58,6409,99628.414,2005.4
MS,1995.2,1995,2,25345.591,97135.264,6783,99628.414,2005.4
MS,1995.3,1995,3,30730.109,104507.06,6249,99628.414,2005.4
MS,1995.4,1995,4,28466.896,113536.961,6473,99628.414,2005.4
MS,1996.1,1996,1,39505.307,124047.903,5498,99628.414,2005.4
MS,1996.2,1996,2,31581.118,130283.43,6179,99628.414,2005.4
MS,1996.3,1996,3,32312.451,131865.772,6104,99628.414,2005.4
MS,1996.4,1996,4,29192.27,132591.146,6382,99628.414,2005.4
MS,1997.1,1997,1,35573.18,128659.019,5827,99628.414,2005.4
MS,1997.2,1997,2,26026.337,123104.238,6710,99628.414,2005.4
MS,1997.3,1997,3,29533.466,120325.253,6348,99628.414,2005.4
MS,1997.4,1997,4,22721.001,113853.984,7059,99628.414,2005.4
MS,1998.1,1998,1,29353.743,107634.547,6362,99628.414,2005.4
MS,1998.2,1998,2,24689.129,106297.339,6854,99628.414,2005.4
MS,1998.3,1998,3,29037.242,105801.115,6405,99628.414,2005.4
MS,1998.4,1998,4,24985.422,108065.536,6828,99628.414,2005.4
MS,1999.1,1999,1,31742.464,110454.257,6158,99628.414,2005.4
MS,1999.2,1999,2,25780.842,111545.97,6734,99628.414,2005.4
MS,1999.3,1999,3,28287.029,110795.757,6497,99628.414,2005.4
MS,1999.4,1999,4,25257.561,111067.896,6800,99628.414,2005.4
MS,2000.1,2000,1,32446.151,111771.583,6089,99628.414,2005.4
MS,2000.2,2000,2,28163.311,114154.052,6508,99628.414,2005.4
MS,2000.3,2000,3,31382.672,117249.695,6195,99628.414,2005.4
MS,2000.4,2000,4,32168.582,124160.716,6119,99628.414,2005.4
MS,2001.1,2001,1,44435.559,136150.124,5039,99628.414,2005.4
MS,2001.2,2001,2,42196.561,150183.374,5241,99628.414,2005.4
MS,2001.3,2001,3,46350.686,165151.388,4909,99628.414,2005.4
MS,2001.4,2001,4,46306.713,179289.519,4914,99628.414,2005.4
MS,2002.1,2002,1,53529.346,188383.306,4453,99628.414,2005.4
MS,2002.2,2002,2,46702.099,192888.844,4880,99628.414,2005.4
MS,2002.3,2002,3,46508.885,193047.043,4900,99628.414,2005.4
MS,2002.4,2002,4,45536.678,192277.008,4962,99628.414,2005.4
MS,2003.1,2003,1,50700.216,189447.878,4620,99628.414,2005.4
MS,2003.2,2003,2,46621.007,189366.786,4885,99628.414,2005.4
MS,2003.3,2003,3,49042.223,191900.124,4707,99628.414,2005.4
MS,2003.4,2003,4,40460.642,186824.088,5396,99628.414,2005.4
MS,2004.1,2004,1,42788.344,178912.216,5190,99628.414,2005.4
MS,2004.2,2004,2,37188.561,169479.77,5687,99628.414,2005.4
MS,2004.3,2004,3,40298.783,160736.33,5416,99628.414,2005.4
MS,2004.4,2004,4,32852.089,153127.777,6051,99628.414,2005.4
MS,2005.1,2005,1,34557.896,144897.329,5892,99628.414,2005.4
MS,2005.2,2005,2,30744.969,138453.737,6246,99628.414,2005.4
MS,2005.3,2005,3,45792.762,143947.716,4944,99628.414,2005.4
MS,2005.4,2005,4,99628.414,210724.041,2829,99628.414,2005.4
MS,2006.1,2006,1,65717.166,241883.311,3838,99628.414,2005.4
MS,2006.2,2006,2,34093.59,245231.932,5934,99628.414,2005.4
