st,CYQ,year,quarter,CYQ_Total_Wages,staxemp,CYQ_Taxable_Wages,AWW
NJ,1985.1,1985,1,15166338.46,13098971.52,3920292.607,371.8153262
NJ,1985.2,1985,2,16763103.33,14114268.67,2853983.137,378.1370928
NJ,1985.3,1985,3,16394759.07,13802816.85,11686714.01,382.6600752
NJ,1985.4,1985,4,16910135.82,14181824.2,7152900.781,388.8481512
NJ,1986.1,1986,1,16409057.42,14135641.04,4228497.308,394.6762186
NJ,1986.2,1986,2,18275878.98,15345294.35,3089645.506,401.8484013
NJ,1986.3,1986,3,17792798.64,14961670.52,12523352,408.5605455
NJ,1986.4,1986,4,18294652.84,15280200.44,7794945.156,414.2095178
NJ,1987.1,1987,1,17874888.85,15402780.96,4655422.05,420.0486419
NJ,1987.2,1987,2,19901284.32,16677491.98,3440096.382,426.5937324
NJ,1987.3,1987,3,19657693.98,16550832.51,13470211.75,433.4731993
NJ,1987.4,1987,4,19919346.13,16624128.48,8625824.968,439.539442
NJ,1988.1,1988,1,19595196.84,16926728.41,5187197.371,445.8233949
NJ,1988.2,1988,2,22334948.05,18772760.75,3846237.74,456.2788586
NJ,1988.3,1988,3,21762115.05,18226772.43,14778073.47,466.0072524
NJ,1988.4,1988,4,21461572.37,17932849.08,9210589.08,472.4434543
NJ,1989.1,1989,1,21796632.03,18630642.56,5603763.986,482.2193829
NJ,1989.2,1989,2,24771955.37,20936034.17,3950734.601,493.5537777
NJ,1989.3,1989,3,23087275.55,19193099.28,16004670.64,497.8002848
NJ,1989.4,1989,4,22955293.12,19055311.87,9869374.12,504.3277136
NJ,1990.1,1990,1,22589946.54,19181367.78,5704455.215,507.9283415
NJ,1990.2,1990,2,25720421.54,21561341.71,4054808.832,513.3885149
NJ,1990.3,1990,3,24316604.15,20038407.68,16926065.72,520.7859038
NJ,1990.4,1990,4,24037903.32,19781611,10505734.11,528.1839692
NJ,1991.1,1991,1,23443134.44,19710422.03,6018343.376,535.6446161
NJ,1991.2,1991,2,26800247.52,22256316.13,4059443.796,545.1083283
NJ,1991.3,1991,3,24276834.84,19678876.02,16791509.86,551.2123027
NJ,1991.4,1991,4,24293584.53,19703908.16,10284221.09,559.3990862
NJ,1992.1,1992,1,23722049.45,19681088.16,5819596.579,567.5685974
NJ,1992.2,1992,2,26963067.85,22123491.41,3943683.855,573.9911386
NJ,1992.3,1992,3,25272985.9,20370153.95,17038318.93,583.1277733
NJ,1992.4,1992,4,25085085.23,20189436.07,10573412.88,589.5872551
NJ,1993.1,1993,1,24692204.72,20479901.44,6171607.859,596.3000372
NJ,1993.2,1993,2,30012214.62,24679271.76,4348032.813,613.721907
NJ,1993.3,1993,3,25288659.64,20347530.88,17240377.03,612.4266166
NJ,1993.4,1993,4,26161063.23,21103186.05,11407597.9,617.1905568
NJ,1994.1,1994,1,25949217.37,21454073.62,6778161.682,622.4011575
NJ,1994.2,1994,2,30927741.39,25296492.04,4780351.134,625.4559226
NJ,1994.3,1994,3,26973751.15,21636604.46,18313050.4,633.85125
NJ,1994.4,1994,4,27354102.07,21973087.26,12127053.19,637.2806064
NJ,1995.1,1995,1,27555143.57,22743935.09,7568698.403,643.0636004
NJ,1995.2,1995,2,30939206.27,25215514.23,5222930.059,639.7775438
NJ,1995.3,1995,3,29237993.09,23663282.48,19499541.11,648.9674248
NJ,1995.4,1995,4,28882264.31,23093586.25,12405889.28,655.1297594
NJ,1996.1,1996,1,27894933.75,23190942.98,7463799.865,656.0832796
NJ,1996.2,1996,2,32129729,26147251.2,5264674.898,661.5966093
NJ,1996.3,1996,3,30609292.2,24836605.44,20188447.4,668.7038118
NJ,1996.4,1996,4,30313740.42,24358796.17,12785498.81,675.3609814
NJ,1997.1,1997,1,29079583.69,24306542.6,7826940.612,679.8408228
NJ,1997.2,1997,2,34129062.26,28027898.48,5675494.657,688.4753031
NJ,1997.3,1997,3,32726042.27,26809801.93,21369771.76,695.8359393
NJ,1997.4,1997,4,31794224.1,25659284.26,13427498.64,700.156292
NJ,1998.1,1998,1,31274489.43,26326085.66,8369563.429,707.5350473
NJ,1998.2,1998,2,36701133.19,30474176.98,6087768.643,718.7747378
NJ,1998.3,1998,3,34962520.14,28963904.44,22517278.81,726.6608664
NJ,1998.4,1998,4,34357476.82,28038321.77,14272984.99,736.5184859
NJ,1999.1,1999,1,33497812.97,28397773.99,8888114.977,746.0641217
NJ,1999.2,1999,2,40043832.37,33351247.47,6798419.108,757.5635565
NJ,1999.3,1999,3,36721841.65,30601282.87,23363449.63,763.3657598
NJ,1999.4,1999,4,36677604.48,30295532.94,15687943.23,769.7420487
NJ,2000.1,2000,1,36283600.65,30863586.66,9914244.814,777.9364253
NJ,2000.2,2000,2,42702628.51,35974743.33,7315124.64,787.8149475
NJ,2000.3,2000,3,41383899.3,34818774.13,25865897.65,805.3870569
NJ,2000.4,2000,4,39949807.27,33266531.77,16432075.94,817.6311442
NJ,2001.1,2001,1,38969061.61,33336391.92,10390302.73,827.409359
NJ,2001.2,2001,2,45846899.59,38900580.26,7725582.558,838.7640039
NJ,2001.3,2001,3,43138734.18,36147742.88,27874649.04,846.132155
NJ,2001.4,2001,4,40837407.47,33815932.04,17398924.45,849.6745672
NJ,2002.1,2002,1,39334481.91,33402113.53,10639229.36,852.2021628
NJ,2002.2,2002,2,45080596.47,37472462.33,7413004.177,850.1061271
NJ,2002.3,2002,3,44414568.35,36755308.29,28408904.35,856.9408986
NJ,2002.4,2002,4,41142217.27,33703976.01,17536499,859.9096081
NJ,2003.1,2003,1,39927445.88,33461387.65,10889136.69,864.2249697
NJ,2003.2,2003,2,45404581.85,37683211.08,7795945.225,866.3187234
NJ,2003.3,2003,3,44181542.51,36181265.55,28538522.51,867.259349
NJ,2003.4,2003,4,42075130.35,34294486.04,17767985.14,872.9369101
NJ,2004.1,2004,1,41420155.82,34682488.67,11128617.53,879.8858917
NJ,2004.2,2004,2,47274383.27,39152552,8093887.101,888.3165134
NJ,2004.3,2004,3,45875149.94,37683616.78,28837856.67,895.6502454
NJ,2004.4,2004,4,43292467.55,35159831.62,18330246.61,900.6547137
NJ,2005.1,2005,1,42923138.45,35759171.42,11626917.97,906.5402906
NJ,2005.2,2005,2,50420887.37,41562418.17,8530617.106,920.7964768
NJ,2005.3,2005,3,47220776.93,38925527.81,29793663.88,925.3371543
NJ,2005.4,2005,4,45515671.45,36997249.26,19142385.92,932.819722
NJ,2006.1,2006,1,46014721.58,38113048.36,12344485.27,945.6330085
NJ,2006.2,2006,2,51296897.04,41867016.59,8632981.833,947.8251155
NJ,2006.3,2006,3,51549158.87,42373768.28,31847357.76,966.3056321
NJ,2006.4,2006,4,48303073.19,38786395.41,19376569.86,977.930799
NJ,2007.1,2007,1,46353267.39,38590942.5,12207860.16,978.1342717
NJ,2007.2,2007,2,53885996.11,44242729,9043482.78,989.120236
NJ,2007.3,2007,3,54497035.66,44933741.84,32976112.98,1003.374962
NJ,2007.4,2007,4,50452737.52,40525733.2,19969530.07,1013.278353
NJ,2008.1,2008,1,48241910.52,40186589.69,12614462.97,1021.990154
NJ,2008.2,2008,2,55928439.03,45942723.75,9249758.089,1031.222485
NJ,2008.3,2008,3,56668400.67,46763898.38,34188338.87,1040.679596
NJ,2008.4,2008,4,51184491.21,40864505.06,20337648.75,1044.696909
NJ,2009.1,2009,1,49201469.76,40798699.49,12633028.28,1051.473491
NJ,2009.2,2009,2,56364132.52,45647949.45,9542277.906,1059.239471
NJ,2009.3,2009,3,52967281.3,42902894.45,32604191.47,1050.759435
NJ,2009.4,2009,4,48711261.63,38159123.87,19571968.24,1050.735817
NJ,2010.1,2010,1,46958331.27,38383035.65,12129156.84,1052.237455
NJ,2010.2,2010,2,55258525.47,44237675.73,8891556.176,1056.319998
NJ,2010.3,2010,3,52661561.55,42546319.27,31681419.78,1060.993423
NJ,2010.4,2010,4,49681096.15,39028278.58,20190157.49,1067.816508
NJ,2011.1,2011,1,48147751.88,39468792.01,12959010.4,1074.978821
NJ,2011.2,2011,2,55985433.92,45124547,9551178.881,1079.078306
NJ,2011.3,2011,3,54489295.19,44408132.7,32444797.76,1088.623552
NJ,2011.4,2011,4,50867614.4,40170160.84,20073550.1,1095.204464
NJ,2012.1,2012,1,50484575.39,41393212.45,13163596.64,1106.154293
NJ,2012.2,2012,2,55217559.51,44709763.19,9260676.501,1100.759283
NJ,2012.3,2012,3,58407775.05,47628829.37,34496720.17,1117.662842
NJ,2012.4,2012,4,51532769.84,41049170.78,20182800.07,1118.235257
NJ,2013.1,2013,1,50155010.76,41103501.52,12875485.65,1114.111259
NJ,2013.2,2013,2,57399717.15,46660539.57,9500028.995,1122.901932
NJ,2013.3,2013,3,59234540.59,48217466.05,35172937.92,1124.557471
NJ,2013.4,2013,4,53469663.58,42788951.7,20822540.73,1131.386649
NJ,2014.1,2014,1,51550992.12,42429285.72,13394566.7,1134.6279
NJ,2014.2,2014,2,58911973.33,48095025.93,10021103.74,1138.822758
NJ,2014.3,2014,3,60821981.08,49674903.07,35677353.41,1146.176643
NJ,2014.4,2014,4,54548888.76,43719333.13,21463973.3,1149.55521
NJ,2015.1,2015,1,52910279.92,43583211.51,14048335.56,1154.379832
NJ,2015.2,2015,2,60804223.56,49775792.77,10633386.37,1161.445199
NJ,2015.3,2015,3,62644784.85,51462386.29,36517239.15,1167.96883
NJ,2015.4,2015,4,56739009.89,45758615.28,22342638.32,1175.925994
NJ,2016.1,2016,1,55069564.32,45616966.84,14628148.91,1182.947833
NJ,2016.2,2016,2,64272107.3,52601290.11,11413519.46,1195.207934
NJ,2016.3,2016,3,62867664.56,51847825.01,37653672.73,1190.776534
NJ,2016.4,2016,4,58650653.68,47508312.09,23224187.36,1195.389
NJ,2017.1,2017,1,58892631.04,48993525.65,15699105.34,1209.282662
NJ,2017.2,2017,2,63948906.3,52255782.06,11290632,1203.51489
NJ,2017.3,2017,3,67120699.19,55722295.03,40377103.64,1219.891825
NJ,2017.4,2017,4,60821897.81,49127460.52,23893105.8,1226.015463
NJ,2018.1,2018,1,58724464.87,49076742.29,15574967.5,1221.642806
NM,1971.1,1971,1,NA,NA,NA,NA
NM,1971.2,1971,2,NA,NA,NA,NA
NM,1971.3,1971,3,NA,NA,NA,NA
NM,1971.4,1971,4,NA,NA,NA,NA
NM,1972.1,1972,1,NA,NA,NA,NA
NM,1972.2,1972,2,NA,NA,NA,NA
NM,1972.3,1972,3,NA,NA,NA,NA
NM,1972.4,1972,4,NA,NA,NA,NA
NM,1973.1,1973,1,NA,NA,NA,NA
NM,1973.2,1973,2,NA,NA,NA,NA
NM,1973.3,1973,3,NA,NA,NA,NA
NM,1973.4,1973,4,NA,NA,NA,NA
NM,1974.1,1974,1,NA,NA,NA,NA
NM,1974.2,1974,2,NA,NA,NA,NA
NM,1974.3,1974,3,458734.05,427019.147,395774.059,35.40492057
NM,1974.4,1974,4,487442.5,452903.453,283056.679,71.47538382
NM,1975.1,1975,1,510221.377,477052.412,188646.691,108.3729504
NM,1975.2,1975,2,524621.241,488967.292,142421.622,146.9423178
NM,1975.3,1975,3,514644.812,478680.251,438390.966,150.528062
NM,1975.4,1975,4,542060.252,502301.151,287804.472,153.9088258
NM,1976.1,1976,1,575128.181,535136.456,193778.487,157.1397446
NM,1976.2,1976,2,595888.69,552664.661,150780.728,160.224274
NM,1976.3,1976,3,589771.633,546627.543,491005.161,162.9796099
NM,1976.4,1976,4,622427.609,575574.843,303541.781,165.7273829
NM,1977.1,1977,1,652005.274,607446.151,204277.736,168.7941035
NM,1977.2,1977,2,685296.558,636168.897,163931.935,172.460599
NM,1977.3,1977,3,672445.289,625587.002,585982.341,175.2928438
NM,1977.4,1977,4,722644.564,671732.188,451549.25,178.9299275
NM,1978.1,1978,1,764834.042,715819.515,313909.573,182.9645519
NM,1978.2,1978,2,793604.331,742619.782,245513.078,186.3299078
NM,1978.3,1978,3,972186.015,750020.521,695593.949,190.4472214
NM,1978.4,1978,4,1039782.89,788889.714,499339.158,194.7419496
NM,1979.1,1979,1,1032683.645,831615.624,340810.414,197.5941603
NM,1979.2,1979,2,1093427.723,855976.796,266712.984,201.0373322
NM,1979.3,1979,3,1110154.536,869301.99,805977.649,205.4447027
NM,1979.4,1979,4,1189191.585,910774.072,565483.854,210.7598968
NM,1980.1,1980,1,1179905.735,958084.805,381890.942,215.8540792
NM,1980.2,1980,2,1259562.993,996088.791,297712.299,221.5121861
NM,1980.3,1980,3,1268146.567,993481.831,916008.321,227.7880932
NM,1980.4,1980,4,1318037.431,1013853.877,609428.094,233.6908343
NM,1981.1,1981,1,1293536.352,1041359.321,401049.263,239.1839721
NM,1981.2,1981,2,1406758.769,1107515.617,317638.312,245.9488013
NM,1981.3,1981,3,1406603.609,1102486.531,1018264.084,251.2752036
NM,1981.4,1981,4,1509793.587,1154431.551,706953.655,258.2309981
NM,1982.1,1982,1,1488921.958,1205632.839,476340.323,264.9618912
NM,1982.2,1982,2,1590314.146,1250966.289,372375.747,271.7576124
NM,1982.3,1982,3,1565331.596,1226626.739,1121569.31,277.8556531
NM,1982.4,1982,4,1625576.584,1243359.277,741993.187,282.4990327
NM,1983.1,1983,1,1567381.261,1248046.018,477805.682,285.9090626
NM,1983.2,1983,2,1658192.232,1276844.189,358467.487,289.1977372
NM,1983.3,1983,3,1602174.192,1228513.629,1120762.107,291.2478646
NM,1983.4,1983,4,1689101.822,1257434.045,788953.609,293.6985363
NM,1984.1,1984,1,1686340.854,1335737.443,543604.369,297.5051574
NM,1984.2,1984,2,1750905.352,1357635.872,406025.301,298.8515637
NM,1984.3,1984,3,1758969.445,1355705.237,1248934.335,302.1287211
NM,1984.4,1984,4,1844023.712,1391241.601,872681.244,304.5582059
NM,1985.1,1985,1,1791381.216,1434039.69,584678.646,305.279041
NM,1985.2,1985,2,1897098.561,1479206.166,448516.7,308.3827482
NM,1985.3,1985,3,1890639.302,1466659.307,1341165.056,310.8896303
NM,1985.4,1985,4,1981671.144,1508528.897,924036.128,314.2870834
NM,1986.1,1986,1,1902428.574,1534857.645,610903.416,316.4912808
NM,1986.2,1986,2,2032262.516,1596764.309,471128.2,318.7507787
NM,1986.3,1986,3,1987843.023,1541558.612,1406314.462,320.9019374
NM,1986.4,1986,4,2039108.194,1542972.257,934680.184,322.293834
NM,1987.1,1987,1,1941529.978,1550871.36,626707.683,323.1171196
NM,1987.2,1987,2,2060050.728,1604978.116,461261.857,324.6878685
NM,1987.3,1987,3,1991623.086,1525024.066,1382642.572,325.1576808
NM,1987.4,1987,4,2101369.125,1572587.318,973076.954,327.0253072
NM,1988.1,1988,1,2019379.374,1612775.047,652882.319,329.2498171
NM,1988.2,1988,2,2218484.602,1723300.689,496967.006,333.7286464
NM,1988.3,1988,3,2106818.225,1617936.935,1467863.093,335.9919737
NM,1988.4,1988,4,2215645.469,1666132.506,1000443.082,338.1566746
NM,1989.1,1989,1,2167204.777,1733937.572,681035.98,341.3636695
NM,1989.2,1989,2,2329568.68,1814888.305,502566.512,343.2389486
NM,1989.3,1989,3,2203749.408,1704205.799,1553883.81,344.4307527
NM,1989.4,1989,4,2334753.518,1751612.079,1061438.35,346.4226897
NM,1990.1,1990,1,2254253.632,1795108.494,700527.942,347.0983728
NM,1990.2,1990,2,2468935.13,1924991.326,536913.325,349.6230965
NM,1990.3,1990,3,2366611.785,1824741.804,1654813.065,353.0167057
NM,1990.4,1990,4,2472818.302,1874694.733,1132604.316,354.2635313
NM,1991.1,1991,1,2418551.025,1919105.287,756442.61,356.6799649
NM,1991.2,1991,2,2682012.296,2082142.837,570005.602,361.5147379
NM,1991.3,1991,3,2506783.718,1916080.086,1743882.914,364.6726865
NM,1991.4,1991,4,2645121.305,1978096.366,1172476.728,370.6028605
NM,1992.1,1992,1,2573785.404,2027562.537,781863.204,374.791509
NM,1992.2,1992,2,2810846.602,2172181.955,584609.732,378.5475447
NM,1992.3,1992,3,2633506.986,2007460.999,1821399.093,381.2734787
NM,1992.4,1992,4,2788879.381,2078475.775,1243836.041,383.4906193
NM,1993.1,1993,1,2749303.357,2174067.369,826946.515,387.1038852
NM,1993.2,1993,2,3050662.23,2373184.709,642247.076,391.7933341
NM,1993.3,1993,3,2729622.739,2086550.233,1901622.389,391.5258769
NM,1993.4,1993,4,2997173.003,2240785.388,1375359.498,394.8957098
NM,1994.1,1994,1,2997524.032,2380514.729,944828.271,398.8304344
NM,1994.2,1994,2,3358573.075,2625195.022,735792.485,404.0598848
NM,1994.3,1994,3,3013455.038,2313875.065,2084228.514,408.4645414
NM,1994.4,1994,4,3221865.064,2439156.823,1495157.668,410.5175342
NM,1995.1,1995,1,3312451.169,2624917.681,1062762.494,415.6529161
NM,1995.2,1995,2,3519008.469,2754387.726,794417.207,415.6716662
NM,1995.3,1995,3,3380424.572,2584702.54,2325536.123,421.6022847
NM,1995.4,1995,4,3488276.874,2633244.807,1604197.491,425.0471668
NM,1996.1,1996,1,3465711.093,2730245.654,1094847.662,426.1767706
NM,1996.2,1996,2,3712537.852,2902825.114,849324.887,429.2358201
NM,1996.3,1996,3,3577070.84,2737434.377,2456428.779,433.3837449
NM,1996.4,1996,4,3678339.146,2782048.441,1686585.277,437.1272884
NM,1997.1,1997,1,3617822.718,2851000.315,1140192.052,439.7924987
NM,1997.2,1997,2,3874175.238,3020745.132,880465.668,442.3747184
NM,1997.3,1997,3,3737810.935,2869499.58,2537797.24,445.578379
NM,1997.4,1997,4,3877745.585,2924330.287,1772451.73,449.4707176
NM,1998.1,1998,1,3870442.156,3051677.995,1231174.941,454.3528436
NM,1998.2,1998,2,4179469.249,3273178.506,957783.784,461.3021172
NM,1998.3,1998,3,3936401.235,3031697.336,2705150.138,464.4945446
NM,1998.4,1998,4,4108403.11,3107224.703,1890175.659,469.1102222
NM,1999.1,1999,1,4056642.746,3203995.719,1284970.972,473.0798663
NM,1999.2,1999,2,4468453.431,3477645.921,1004681.502,480.6561155
NM,1999.3,1999,3,3988647.981,3072159.419,2714139.668,481.2419716
NM,1999.4,1999,4,4272837.208,3233416.569,1904086.245,484.9309129
NM,2000.1,2000,1,4300540.179,3408812.434,1289545.173,489.9119607
NM,2000.2,2000,2,4658108.349,3623801.635,995561.753,493.3298488
NM,2000.3,2000,3,4401368.669,3412207.19,2976353.08,502.6259853
NM,2000.4,2000,4,4596277.271,3477885.31,2004068.792,509.143896
NM,2001.1,2001,1,4541183.729,3629207.488,1365322.915,512.9984391
NM,2001.2,2001,2,4899416.688,3833257.714,1052245.634,516.3257297
NM,2001.3,2001,3,4717374.2,3688179.397,3213047.617,521.6910108
NM,2001.4,2001,4,4880612.82,3693234.526,2108689.715,526.5503956
NM,2002.1,2002,1,4796392.493,3797869.639,1412058.594,531.0676684
NM,2002.2,2002,2,5150732.56,3993570.417,1054651.11,537.0290042
NM,2002.3,2002,3,4869894.434,3728960.877,3286913.121,540.158149
NM,2002.4,2002,4,5099933.213,3799953.777,2179515.32,544.8545659
NM,2003.1,2003,1,4933585.336,3881659.856,1468479.047,547.2243653
NM,2003.2,2003,2,5310027.582,4109536.135,1101933.461,549.4370904
NM,2003.3,2003,3,5015663.485,3842585.801,3404044.329,551.623405
NM,2003.4,2003,4,5228384.357,3891150.247,2288406.679,553.7096365
NM,2004.1,2004,1,5117363.623,4041323.598,1531196.139,557.2732576
NM,2004.2,2004,2,5637359.177,4356541.045,1184460.421,563.9045945
NM,2004.3,2004,3,5254097.582,4032444.255,3536698.682,567.8922213
NM,2004.4,2004,4,5516378.706,4111532.582,2381426.568,572.2875003
NM,2005.1,2005,1,5410421.16,4280222.737,1620297.516,577.3743786
NM,2005.2,2005,2,6088535.386,4728497.002,1244242.563,585.9286463
NM,2005.3,2005,3,5465358.082,4219363.354,3699732.608,588.2849167
NM,2005.4,2005,4,5905136.955,4429385.395,2548932.555,595.2722997
NM,2006.1,2006,1,5953369.199,4671635.889,1747702.358,605.4434212
NM,2006.2,2006,2,6349301,4991447.995,1306089.251,608.4523534
NM,2006.3,2006,3,6170773.527,4762712.992,4151521.511,621.1133741
NM,2006.4,2006,4,6398471.841,4880854.514,2769186.578,627.8475931
NM,2007.1,2007,1,6450658.991,5129310.143,1940273.338,634.2373643
NM,2007.2,2007,2,7066690.472,5597177.231,1400467.943,646.0067789
NM,2007.3,2007,3,6755838.485,5250990.974,4541042.422,655.498211
NM,2007.4,2007,4,6873865.076,5294418.629,2881608.658,663.6868259
NM,2008.1,2008,1,6861364.492,5427203.436,1926130.584,671.7941338
NM,2008.2,2008,2,7493169.769,5932450.635,1500256.512,680.1750615
NM,2008.3,2008,3,7174360.096,5553275.65,4817689.966,688.6613286
NM,2008.4,2008,4,7252484.661,5539689.603,3124789.445,696.2869343
NM,2009.1,2009,1,7179866.054,5615512.664,2077422.338,702.85779
NM,2009.2,2009,2,7734648.451,6064012.731,1563354.895,709.7584573
NM,2009.3,2009,3,6977737.196,5298672.035,4690299.166,710.4143261
NM,2009.4,2009,4,6980447.89,5221406.928,3010738.568,712.1786678
NM,2010.1,2010,1,6880763.978,5301044.682,1986224.062,714.2487283
NM,2010.2,2010,2,7590509,5807528.601,1456642.082,719.7507722
NM,2010.3,2010,3,6694727.221,5105232.848,4466334.48,718.0639311
NM,2010.4,2010,4,7042445.282,5262655.711,3013787.633,722.3363782
NM,2011.1,2011,1,7004666.039,5420057.072,2005985.285,727.894454
NM,2011.2,2011,2,7764439.48,6013406.645,1495927.754,733.0496967
NM,2011.3,2011,3,6899891.654,5312220.618,4650979.508,738.4504907
NM,2011.4,2011,4,7207040.611,5451231.396,3138284.645,742.4365923
NM,2012.1,2012,1,7334565.894,5706401.395,2157404.036,750.2864867
NM,2012.2,2012,2,7586759.564,5877628.913,1521238.891,745.8171221
NM,2012.3,2012,3,7344074.206,5713985.756,4962939.206,756.5479043
NM,2012.4,2012,4,7463795.886,5650924.961,3150960.195,762.5478568
NM,2013.1,2013,1,7179842.251,5642152.242,2117656.603,758.3074068
NM,2013.2,2013,2,7780124.998,6071891.058,1635478.182,759.5893148
NM,2013.3,2013,3,7403471.193,5753861.705,4997960.259,758.9072068
NM,2013.4,2013,4,7538321.99,5704002.564,3464960.236,758.8376011
NM,2014.1,2014,1,7317490,5744364.611,2226438.531,759.9344971
NM,2014.2,2014,2,7972010.124,6219051.211,1685214.013,764.4094385
NM,2014.3,2014,3,7590656.042,5908134.921,5155929.932,767.8610243
NM,2014.4,2014,4,7730092.016,5860153.224,3369313.266,770.9289697
NM,2015.1,2015,1,7621012.609,5987087.721,2313646.319,775.7082039
NM,2015.2,2015,2,8468761.254,6633979.157,1876094.37,784.9849867
NM,2015.3,2015,3,7819363.045,6064061.851,5277801.702,787.5242006
NM,2015.4,2015,4,7978725.167,6029101.824,3459847.772,791.0342173
NM,2016.1,2016,1,7785490.503,6102685.075,2348327.208,793.4187432
NM,2016.2,2016,2,8640679.879,6723096.299,1791030.892,796.9219679
NM,2016.3,2016,3,7700362.994,5936290.032,5208948.305,793.3026606
NM,2016.4,2016,4,8047336.257,6032515.03,3564685.608,794.9400365
NM,2017.1,2017,1,8120672.868,6271783.633,2487252.219,802.9605928
NM,2017.2,2017,2,8373855.586,6531565.773,1785180.564,796.9110782
NM,2017.3,2017,3,8189727.719,6287552.198,5504880.106,808.7579713
NM,2017.4,2017,4,8167728.482,6230721.272,3635398.084,810.8781296
NM,2018.1,2018,1,8089526.118,6291911.465,2453274.194,809.4729771
NV,1971.1,1971,1,NA,NA,NA,NA
NV,1971.2,1971,2,NA,NA,NA,NA
NV,1971.3,1971,3,NA,NA,NA,NA
NV,1971.4,1971,4,NA,NA,NA,NA
NV,1972.1,1972,1,NA,NA,NA,NA
NV,1972.2,1972,2,NA,NA,NA,NA
NV,1972.3,1972,3,NA,NA,NA,NA
NV,1972.4,1972,4,NA,NA,NA,NA
NV,1973.1,1973,1,NA,NA,NA,NA
NV,1973.2,1973,2,NA,NA,NA,NA
NV,1973.3,1973,3,NA,NA,NA,NA
NV,1973.4,1973,4,NA,NA,NA,NA
NV,1974.1,1974,1,NA,NA,NA,NA
NV,1974.2,1974,2,NA,NA,NA,NA
NV,1974.3,1974,3,487939.776,477376.365,278903.49,43.8321596
NV,1974.4,1974,4,488229.92,477666.509,279171.85,87.66008169
NV,1975.1,1975,1,500559.09,489686.863,185483.421,131.3944391
NV,1975.2,1975,2,506039.747,494403.94,134525.741,176.837799
NV,1975.3,1975,3,482122.308,482122.308,420898.358,178.3696632
NV,1975.4,1975,4,519702.748,519702.748,276677.85,180.5466688
NV,1976.1,1976,1,545060.946,545060.946,330329.299,183.2732145
